ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID
iyob1237,Iyo-ben,Eurasia,,,iyob1237,,,japo1237,nucl1643
iwam1258,Iwami,Eurasia,,,iwam1258,,,japo1237,nucl1643
hiro1237,Hiroshima,Eurasia,,,hiro1237,,,japo1237,nucl1643
fuku1242,Fukuyama,Eurasia,,,fuku1242,,,japo1237,nucl1643
tott1237,Tottori,Eurasia,,,tott1237,,,japo1237,nucl1643
tang1357,Tango,Eurasia,,,tang1357,,,japo1237,nucl1643
okay1237,Okayama,Eurasia,,,okay1237,,,japo1237,nucl1643
taji1247,Tajima,Eurasia,,,taji1247,,,japo1237,nucl1643
yama1261,Yamaguchi,Eurasia,,,yama1261,,,japo1237,nucl1643
yona1240,Yonago-ben,Eurasia,,,yona1240,,,japo1237,nucl1643
izum1237,Izumo-ben,Eurasia,,,izum1237,,,japo1237,nucl1643
maiz1237,Maizuru,Eurasia,,,maiz1237,,,japo1237,nucl1643
miee1237,Mie,Eurasia,,,miee1237,,,japo1237,nucl1643
kobe1244,Kobe (Japonic),Eurasia,,,kobe1244,,,japo1237,nucl1643
kyot1238,Kyoto,Eurasia,,,kyot1238,,,japo1237,nucl1643
osak1237,Ōsaka,Eurasia,,,osak1237,,,japo1237,nucl1643
waka1278,Wakasa,Eurasia,,,waka1278,,,japo1237,nucl1643
waka1279,Wakayama,Eurasia,,,waka1279,,,japo1237,nucl1643
bans1249,Banshū,Eurasia,,,bans1249,,,japo1237,nucl1643
okuy1237,Oku-yoshino,Eurasia,,,okuy1237,,,japo1237,nucl1643
shig1237,Shiga,Eurasia,,,shig1237,,,japo1237,nucl1643
igaa1237,Iga,Eurasia,,,igaa1237,,,japo1237,nucl1643
isee1237,Ise,Eurasia,,,isee1237,,,japo1237,nucl1643
shim1252,Shima,Eurasia,,,shim1252,,,japo1237,nucl1643
gion1237,Gion,Eurasia,,,gion1237,,,japo1237,nucl1643
muro1241,Muromachi,Eurasia,,,muro1241,,,japo1237,nucl1643
gosh1237,Gosho,Eurasia,,,gosh1237,,,japo1237,nucl1643
semb1241,Semba,Eurasia,,,semb1241,,,japo1237,nucl1643
kawa1282,Kawachi,Eurasia,,,kawa1282,,,japo1237,nucl1643
sens1241,Senshū,Eurasia,,,sens1241,,,japo1237,nucl1643
ryuk1244,Southern Ryukyu,,,,ryuk1244,,,japo1237,
nort3255,Northern Ryukyuan,,,,nort3255,,,japo1237,
macr1267,Macro-Yaeyama,,,,macr1267,,,japo1237,
miya1259,Miyako,Eurasia,24.7564,125.363,miya1259,mvi,JP,japo1237,
yaey1239,Yaeyama,Eurasia,24.3401,123.801,yaey1239,rys,JP,japo1237,
yona1241,Yonaguni,Eurasia,24.45,122.991,yona1241,yoi,JP,japo1237,
shir1262,Shiraho,Eurasia,,,shir1262,,,japo1237,yaey1239
koha1246,Kohama,Eurasia,,,koha1246,,,japo1237,yaey1239
hato1238,Hatoma,Eurasia,,,hato1238,,,japo1237,yaey1239
take1256,Taketomi,Eurasia,,,take1256,,,japo1237,yaey1239
sona1243,Sonai,Eurasia,,,sona1243,,,japo1237,yaey1239
kabi1263,Kabira,Eurasia,,,kabi1263,,,japo1237,yaey1239
hate1238,Hateruma,Eurasia,,,hate1238,,,japo1237,yaey1239
ishi1240,Ishigaki,Eurasia,,,ishi1240,,,japo1237,yaey1239
kuro1243,Kuroshima,Eurasia,,,kuro1243,,,japo1237,yaey1239
ikem1234,Ikema-Irabu,Eurasia,,,ikem1234,,,japo1237,miya1259
cent2327,Central Miyako,Eurasia,,,cent2327,,,japo1237,miya1259
tara1319,Tarama-Minna,Eurasia,,,tara1319,,,japo1237,miya1259
ikem1235,Ikema-Jima,Eurasia,,,ikem1235,,,japo1237,miya1259
irab1238,Irabu-Jima,Eurasia,24.831088,125.18956,irab1238,,,japo1237,miya1259
miya1260,Miyako-Jima,Eurasia,,,miya1260,,,japo1237,miya1259
ogam1239,Ogami,Eurasia,24.915887,125.307663,ogam1239,,,japo1237,miya1259
kuri1272,Kurima,Eurasia,,,kuri1272,,,japo1237,miya1259
amam1245,Amami,,,,amam1245,,,japo1237,
okin1244,Okinawa,,,,okin1244,,,japo1237,
kika1239,Kikai,Eurasia,28.31,129.982,kika1239,kzg,JP,japo1237,
yoro1243,Yoron,Eurasia,27.0407,128.428,yoro1243,yox,JP,japo1237,
nucl1644,Nuclear Amami,,,,nucl1644,,,japo1237,
onot1238,Onotsu,Eurasia,,,onot1238,,,japo1237,kika1239
oshi1235,Oshima,,,,oshi1235,,,japo1237,
okin1245,Okinoerabu-Tokunoshima,,,,okin1245,,,japo1237,
sout2954,Southern Amami-Oshima,Eurasia,28.1955,129.285,sout2954,ams,JP,japo1237,
nort2935,Northern Amami-Oshima,Eurasia,28.2099,129.453,nort2935,ryn,JP,japo1237,
naze1238,Naze,Eurasia,,,naze1238,,,japo1237,nort2935
sani1272,Sani (Japonic),Eurasia,,,sani1272,,,japo1237,nort2935
toku1246,Toku-No-Shima,Eurasia,27.7736,128.961,toku1246,tkn,JP,japo1237,
okin1246,Oki-No-Erabu,Eurasia,27.3738,128.619,okin1246,okn,JP,japo1237,
kame1253,Kametsu,Eurasia,,,kame1253,,,japo1237,toku1246
west2610,West Oki-No-Erabu,Eurasia,,,west2610,,,japo1237,okin1246
east2529,East Oki-No-Erabu,Eurasia,,,east2529,,,japo1237,okin1246
kuni1268,Kunigami,Eurasia,26.5911,128.068,kuni1268,xug,JP,japo1237,
cent2126,Central Okinawan,Eurasia,26.14854,127.7816,cent2126,ryu,JP,japo1237,
nago1243,Nago,Eurasia,,,nago1243,,,japo1237,kuni1268
kuda1249,Kudaka,Eurasia,,,kuda1249,,,japo1237,cent2126
tori1242,Torishima,Eurasia,,,tori1242,,,japo1237,cent2126
naha1264,Naha,Eurasia,,,naha1264,,,japo1237,cent2126
shur1243,Shuri,Eurasia,,,shur1243,,,japo1237,cent2126
perm1256,Permian,,,,perm1256,,,ural1272,
finn1317,Finnic,,,,finn1317,,,ural1272,
hung1274,Hungarian,Eurasia,46.9068585714,19.6555271429,hung1274,hun,AT;HR;HU;RO;RS;SK;SI;UA,ural1272,
mari1278,Mari,Eurasia,,,mari1278,chm,RU,ural1272,
saam1281,Saami,,,,saam1281,,,ural1272,
khan1279,Khantyic,,,,khan1279,,,ural1272,
samo1298,Samoyedic,,,,samo1298,,,ural1272,
mord1256,Mordvin,,,,mord1256,,,ural1272,
mans1269,Mansic,,,,mans1269,,,ural1272,
udmu1245,Udmurt,Eurasia,56.12921,52.63548,udmu1245,udm,KZ;RU,ural1272,
komi1267,Komi,Eurasia,,,komi1267,kom,RU,ural1272,
nort2676,North Udmurt,Eurasia,,,nort2676,,,ural1272,udmu1245
bese1243,Besermyan,Eurasia,,,bese1243,,,ural1272,udmu1245
sout2681,South Udmurt,Eurasia,,,sout2681,,,ural1272,udmu1245
cent2320,Central Udmurt,Eurasia,,,cent2320,,,ural1272,udmu1245
peri1263,Peripheral South Udmurt,Eurasia,,,peri1263,,,ural1272,udmu1245
komi1268,Komi-Zyrian,Eurasia,64.0527,54.946,komi1268,kpv,RU,ural1272,
komi1269,Komi-Permyak,Eurasia,59.6602,54.7959,komi1269,koi,RU,ural1272,
komi1277,Komi-Yazva,Eurasia,60.717,55.756,komi1277,,RU,ural1272,
nort2244,North Permyak,Eurasia,,,nort2244,,,ural1272,komi1269
sout2463,South Permyak,Eurasia,,,sout2463,,,ural1272,komi1269
zyud1238,Zyuzdin,Eurasia,,,zyud1238,,,ural1272,komi1269
sout2679,South Estonian,Eurasia,57.85,27.0,sout2679,vro,,ural1272,
coas1319,Coastal Finnic,,,,coas1319,,,ural1272,
voro1241,Võro-Mulgi-Tartu,Eurasia,,,voro1241,,,ural1272,sout2679
leiv1234,Leivu-Lutsi,Eurasia,,,leiv1234,,,ural1272,sout2679
seto1243,Seto-Kraasna,Eurasia,,,seto1243,,,ural1272,sout2679
luts1235,Lutsi,Eurasia,,,luts1235,,,ural1272,sout2679
leiv1235,Leivu,Eurasia,,,leiv1235,,,ural1272,sout2679
seto1244,Seto,Eurasia,,,seto1244,,,ural1272,sout2679
kraa1234,Kraasna,Eurasia,,,kraa1234,,,ural1272,sout2679
sout3268,Southern Seto,Eurasia,,,sout3268,,,ural1272,sout2679
nort3285,Northern Seto,Eurasia,,,nort3285,,,ural1272,sout2679
east2808,Eastern Seto,Eurasia,,,east2808,,,ural1272,sout2679
neva1234,Neva,,,,neva1234,,,ural1272,
livv1244,Liv,Eurasia,57.566,22.0262,livv1244,liv,LV,ural1272,
cent2329,Central Finnic,,,,cent2329,,,ural1272,
nort3282,North Finnic,,,,nort3282,,,ural1272,
esto1258,Estonian,Eurasia,58.55,25.82,esto1258,ekk,EE;LV;RU,ural1272,
voti1245,Votic,Eurasia,59.3802,28.6235,voti1245,vot,RU,ural1272,
midd1322,Middle Estonian,Eurasia,,,midd1322,,,ural1272,esto1258
nort2674,North Estonian,Eurasia,,,nort2674,,,ural1272,esto1258
laan1234,Lääne,Eurasia,,,laan1234,,,ural1272,esto1258
idae1234,Ida Estonian,Eurasia,,,idae1234,,,ural1272,esto1258
kesk1234,Kesk Estonian,Eurasia,,,kesk1234,,,ural1272,esto1258
sart1250,Sarte,Eurasia,,,sart1250,,,ural1272,esto1258
east2327,East Vod,Eurasia,,,east2327,,,ural1272,voti1245
krev1234,Krevin,Eurasia,,,krev1234,,,ural1272,voti1245
west2391,West Vod,Eurasia,,,west2391,,,ural1272,voti1245
katt1234,Kattila,Eurasia,,,katt1234,,,ural1272,voti1245
nort2406,Northeastern Coastal Estonian,Eurasia,,,nort2406,,,ural1272,voti1245
lowe1443,Lower Luga Votic,Eurasia,,,lowe1443,,,ural1272,voti1245
nucl1717,Nuclear Finnish,,,,nucl1717,,,ural1272,
